"Timestamp","RunDate","Batch","Stage","Master","FilePath","Method","Status","Error","DurationS","RecipientsTo","Subject"
"2025-10-26 22:43:44","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Heads\ID_Marketing Report (All India).xlsb","","OK","","334","",""
"2025-10-26 22:43:44","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2695.xlsb","","OK","","335","",""
"2025-10-26 22:43:44","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2346.xlsb","","OK","","337","",""
"2025-10-26 22:46:00","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2361.xlsb","","OK","","132","",""
"2025-10-26 22:46:01","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2094.xlsb","","OK","","133","",""
"2025-10-26 22:46:02","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2707.xlsb","","OK","","133","",""
"2025-10-26 22:48:17","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2603.xlsb","","OK","","133","",""
"2025-10-26 22:48:21","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_KA_1816.xlsb","","OK","","137","",""
"2025-10-26 22:48:21","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2301.xlsb","","OK","","135","",""
"2025-10-26 22:50:38","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2387.xlsb","","OK","","135","",""
"2025-10-26 22:50:38","2025-10-27","23:00","Refresh","C:\Temp\ExcelAutomation\01 Data Update - 11.00 PM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\MARKETING EMPLOYEES\002 Irrigation Division\01 2025-26\Employees\ID_MH_2230.xlsb","","OK","","134","",""
